RowId,YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Geolocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
BRFSS~2022~2022~31~Q20~TSC03~AGE~RACE,2022,2022,NE,Nebraska,BRFSS,Screenings and Vaccines,Pap test within past 3 years,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Race/Ethnicity,Native Am/Alaskan Native,POINT (-99.36572062 41.64104099),C03,TSC03,Q20,31,AGE,5064,RACE,NAA
BRFSS~2022~2022~32~Q11~TSC11~AGE~OVERALL,2022,2022,NV,Nevada,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,%,PRCTG,Percentage,11.2,11.2,,,7.2,17.0,Age Group,50-64 years,,,POINT (-117.0718406 39.49324039),C03,TSC11,Q11,32,AGE,5064,OVERALL,OVERALL
BRFSS~2022~2022~29~Q12~TSC01~AGE~RACE,2022,2022,MO,Missouri,BRFSS,Screenings and Vaccines,Mammogram within past 2 years,Percentage of older adult women who have received a mammogram within the past 2 years,%,PRCTG,Percentage,72.0,72.0,,,55.1,84.3,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",POINT (-92.56630005 38.63579078),C03,TSC01,Q12,29,AGE,65PLUS,RACE,BLK
BRFSS~2022~2022~09~Q09~TSC09~AGE~GENDER,2022,2022,CT,Connecticut,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",%,PRCTG,Percentage,34.6,34.6,,,26.5,43.7,Age Group,50-64 years,Gender,Male,POINT (-72.64984095 41.56266102),C03,TSC09,Q09,09,AGE,5064,GENDER,MALE
BRFSS~2022~2022~11~Q07~TOC05~AGE~RACE,2022,2022,DC,District of Columbia,BRFSS,Overall Health,Oral health:  tooth retention,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,POINT (-77.036871 38.907192),C01,TOC05,Q07,11,AGE,AGE_OVERALL,RACE,NAA
BRFSS~2022~2022~26~Q11~TSC11~AGE~RACE,2022,2022,MI,Michigan,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,POINT (-84.71439027 44.66131954),C03,TSC11,Q11,26,AGE,65PLUS,RACE,ASN
BRFSS~2022~2022~05~Q46~TOC10~AGE~OVERALL,2022,2022,AR,Arkansas,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",%,PRCTG,Percentage,47.9,47.9,,,45.8,50.0,Age Group,Overall,,,POINT (-92.27449074 34.74865012),C01,TOC10,Q46,05,AGE,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~19~Q12~TSC01~AGE~OVERALL,2022,2022,IA,Iowa,BRFSS,Screenings and Vaccines,Mammogram within past 2 years,Percentage of older adult women who have received a mammogram within the past 2 years,%,PRCTG,Percentage,72.4,72.4,,,69.3,75.4,Age Group,65 years or older,,,POINT (-93.81649056 42.46940091),C03,TSC01,Q12,19,AGE,65PLUS,OVERALL,OVERALL
BRFSS~2022~2022~48~Q13~TNC04~AGE~RACE,2022,2022,TX,Texas,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,POINT (-99.42677021 31.82724041),C02,TNC04,Q13,48,AGE,65PLUS,RACE,NAA
BRFSS~2022~2022~38~Q20~TSC03~AGE~OVERALL,2022,2022,ND,North Dakota,BRFSS,Screenings and Vaccines,Pap test within past 3 years,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,%,PRCTG,Percentage,22.7,22.7,,,18.4,27.6,Age Group,65 years or older,,,POINT (-100.118421 47.47531978),C03,TSC03,Q20,38,AGE,65PLUS,OVERALL,OVERALL
BRFSS~2022~2022~33~Q20~TSC03~AGE~RACE,2022,2022,NH,New Hampshire,BRFSS,Screenings and Vaccines,Pap test within past 3 years,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,Asian/Pacific Islander,POINT (-71.50036092 43.65595011),C03,TSC03,Q20,33,AGE,AGE_OVERALL,RACE,ASN
BRFSS~2022~2022~38~Q03~TMC01~AGE~GENDER,2022,2022,ND,North Dakota,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,%,PRCTG,Percentage,6.7,6.7,,,4.6,9.7,Age Group,65 years or older,Gender,Female,POINT (-100.118421 47.47531978),C05,TMC01,Q03,38,AGE,65PLUS,GENDER,FEMALE
BRFSS~2022~2022~38~Q46~TOC10~AGE~GENDER,2022,2022,ND,North Dakota,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",%,PRCTG,Percentage,25.7,25.7,,,21.4,30.5,Age Group,50-64 years,Gender,Female,POINT (-100.118421 47.47531978),C01,TOC10,Q46,38,AGE,5064,GENDER,FEMALE
BRFSS~2022~2022~02~Q03~TMC01~AGE~RACE,2022,2022,AK,Alaska,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Race/Ethnicity,Hispanic,POINT (-147.722059 64.84507996),C05,TMC01,Q03,02,AGE,5064,RACE,HIS
BRFSS~2022~2022~53~Q20~TSC03~AGE~RACE,2022,2022,WA,Washington,BRFSS,Screenings and Vaccines,Pap test within past 3 years,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,POINT (-120.4700108 47.52227863),C03,TSC03,Q20,53,AGE,65PLUS,RACE,NAA
BRFSS~2022~2022~48~Q12~TSC01~AGE~RACE,2022,2022,TX,Texas,BRFSS,Screenings and Vaccines,Mammogram within past 2 years,Percentage of older adult women who have received a mammogram within the past 2 years,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,POINT (-99.42677021 31.82724041),C03,TSC01,Q12,48,AGE,65PLUS,RACE,ASN
BRFSS~2022~2022~06~Q46~TOC10~AGE~RACE,2022,2022,CA,California,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",%,PRCTG,Percentage,42.2,42.2,,,35.0,49.8,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",POINT (-120.9999995 37.63864012),C01,TOC10,Q46,06,AGE,AGE_OVERALL,RACE,BLK
BRFSS~2022~2022~47~Q09~TSC09~AGE~OVERALL,2022,2022,TN,Tennessee,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",%,PRCTG,Percentage,71.7,71.7,,,68.4,74.7,Age Group,65 years or older,,,POINT (-85.77449091 35.68094058),C03,TSC09,Q09,47,AGE,65PLUS,OVERALL,OVERALL
BRFSS~2022~2022~08~Q11~TSC11~AGE~RACE,2022,2022,CO,Colorado,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,POINT (-106.1336109 38.84384076),C03,TSC11,Q11,08,AGE,65PLUS,RACE,ASN
BRFSS~2022~2022~19~Q12~TSC01~AGE~RACE,2022,2022,IA,Iowa,BRFSS,Screenings and Vaccines,Mammogram within past 2 years,Percentage of older adult women who have received a mammogram within the past 2 years,%,PRCTG,Percentage,78.0,78.0,,,64.0,87.6,Age Group,50-64 years,Race/Ethnicity,Hispanic,POINT (-93.81649056 42.46940091),C03,TSC01,Q12,19,AGE,5064,RACE,HIS
BRFSS~2022~2022~38~Q46~TOC10~AGE~RACE,2022,2022,ND,North Dakota,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Race/Ethnicity,Native Am/Alaskan Native,POINT (-100.118421 47.47531978),C01,TOC10,Q46,38,AGE,5064,RACE,NAA
BRFSS~2022~2022~19~Q03~TMC01~AGE~RACE,2022,2022,IA,Iowa,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",POINT (-93.81649056 42.46940091),C05,TMC01,Q03,19,AGE,AGE_OVERALL,RACE,BLK
BRFSS~2022~2022~66~Q03~TMC01~AGE~OVERALL,2022,2022,GU,Guam,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,%,PRCTG,Percentage,13.0,13.0,,,8.1,20.1,Age Group,Overall,,,POINT (144.793731 13.444304),C05,TMC01,Q03,66,AGE,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~59~Q07~TOC05~AGE~RACE,2022,2022,US,"United States, DC & Territories",BRFSS,Overall Health,Oral health:  tooth retention,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,%,PRCTG,Percentage,63.8,63.8,,,59.5,68.0,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,,C01,TOC05,Q07,59,AGE,AGE_OVERALL,RACE,NAA
BRFSS~2022~2022~56~Q09~TSC09~AGE~RACE,2022,2022,WY,Wyoming,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",POINT (-108.1098304 43.23554134),C03,TSC09,Q09,56,AGE,AGE_OVERALL,RACE,BLK
BRFSS~2022~2022~17~Q46~TOC10~AGE~RACE,2022,2022,IL,Illinois,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,POINT (-88.99771018 40.48501028),C01,TOC10,Q46,17,AGE,AGE_OVERALL,RACE,NAA
BRFSS~2022~2022~23~Q11~TSC11~AGE~GENDER,2022,2022,ME,Maine,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,%,PRCTG,Percentage,23.7,23.7,,,20.9,26.8,Age Group,50-64 years,Gender,Female,POINT (-68.98503134 45.25422889),C03,TSC11,Q11,23,AGE,5064,GENDER,FEMALE
BRFSS~2022~2022~38~Q09~TSC09~AGE~GENDER,2022,2022,ND,North Dakota,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",%,PRCTG,Percentage,75.1,75.1,,,71.4,78.5,Age Group,65 years or older,Gender,Female,POINT (-100.118421 47.47531978),C03,TSC09,Q09,38,AGE,65PLUS,GENDER,FEMALE
BRFSS~2022~2022~33~Q46~TOC10~AGE~GENDER,2022,2022,NH,New Hampshire,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",%,PRCTG,Percentage,26.3,26.3,,,22.7,30.2,Age Group,50-64 years,Gender,Male,POINT (-71.50036092 43.65595011),C01,TOC10,Q46,33,AGE,5064,GENDER,MALE
BRFSS~2022~2022~23~Q13~TNC04~AGE~GENDER,2022,2022,ME,Maine,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",%,PRCTG,Percentage,28.4,28.4,,,25.8,31.1,Age Group,65 years or older,Gender,Male,POINT (-68.98503134 45.25422889),C02,TNC04,Q13,23,AGE,65PLUS,GENDER,MALE
BRFSS~2022~2022~02~Q20~TSC03~AGE~GENDER,2022,2022,AK,Alaska,BRFSS,Screenings and Vaccines,Pap test within past 3 years,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,%,PRCTG,Percentage,44.8,44.8,,,38.6,51.2,Age Group,50-64 years,Gender,Female,POINT (-147.722059 64.84507996),C03,TSC03,Q20,02,AGE,5064,GENDER,FEMALE
BRFSS~2022~2022~39~Q20~TSC03~AGE~GENDER,2022,2022,OH,Ohio,BRFSS,Screenings and Vaccines,Pap test within past 3 years,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,%,PRCTG,Percentage,42.4,42.4,,,39.8,45.0,Age Group,Overall,Gender,Female,POINT (-82.40426006 40.06021014),C03,TSC03,Q20,39,AGE,AGE_OVERALL,GENDER,FEMALE
BRFSS~2022~2022~51~Q11~TSC11~AGE~RACE,2022,2022,VA,Virginia,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,%,PRCTG,Percentage,55.8,55.8,,,52.6,58.9,Age Group,65 years or older,Race/Ethnicity,"White, non-Hispanic",POINT (-78.45789046 37.54268067),C03,TSC11,Q11,51,AGE,65PLUS,RACE,WHT
BRFSS~2022~2022~37~Q20~TSC03~AGE~RACE,2022,2022,NC,North Carolina,BRFSS,Screenings and Vaccines,Pap test within past 3 years,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,%,PRCTG,Percentage,53.6,53.6,,,42.9,64.0,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",POINT (-79.15925046 35.46622098),C03,TSC03,Q20,37,AGE,AGE_OVERALL,RACE,BLK
BRFSS~2022~2022~18~Q09~TSC09~AGE~RACE,2022,2022,IN,Indiana,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",%,PRCTG,Percentage,63.8,63.8,,,61.8,65.8,Age Group,Overall,Race/Ethnicity,"White, non-Hispanic",POINT (-86.14996019 39.76691045),C03,TSC09,Q09,18,AGE,AGE_OVERALL,RACE,WHT
BRFSS~2022~2022~18~Q13~TNC04~AGE~RACE,2022,2022,IN,Indiana,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",%,PRCTG,Percentage,40.7,40.7,,,33.1,48.8,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",POINT (-86.14996019 39.76691045),C02,TNC04,Q13,18,AGE,5064,RACE,BLK
BRFSS~2022~2022~11~Q03~TMC01~AGE~RACE,2022,2022,DC,District of Columbia,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,%,PRCTG,Percentage,,,~,No Data Available,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,POINT (-77.036871 38.907192),C05,TMC01,Q03,11,AGE,65PLUS,RACE,NAA
BRFSS~2022~2022~44~Q10~TSC10~AGE~RACE,2022,2022,RI,Rhode Island,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Men,Percentage of older adult men who are up to date with select clinical preventive services,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,POINT (-71.52247031 41.70828019),C03,TSC10,Q10,44,AGE,65PLUS,RACE,NAA
BRFSS~2022~2022~19~Q07~TOC05~AGE~OVERALL,2022,2022,IA,Iowa,BRFSS,Overall Health,Oral health:  tooth retention,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,%,PRCTG,Percentage,77.0,77.0,,,75.5,78.5,Age Group,Overall,,,POINT (-93.81649056 42.46940091),C01,TOC05,Q07,19,AGE,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~18~Q20~TSC03~AGE~RACE,2022,2022,IN,Indiana,BRFSS,Screenings and Vaccines,Pap test within past 3 years,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,%,PRCTG,Percentage,43.5,43.5,,,40.4,46.6,Age Group,Overall,Race/Ethnicity,"White, non-Hispanic",POINT (-86.14996019 39.76691045),C03,TSC03,Q20,18,AGE,AGE_OVERALL,RACE,WHT
BRFSS~2022~2022~28~Q07~TOC05~AGE~GENDER,2022,2022,MS,Mississippi,BRFSS,Overall Health,Oral health:  tooth retention,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,%,PRCTG,Percentage,73.2,73.2,,,68.6,77.3,Age Group,50-64 years,Gender,Female,POINT (-89.53803082 32.7455101),C01,TOC05,Q07,28,AGE,5064,GENDER,FEMALE
BRFSS~2022~2022~12~Q12~TSC01~AGE~OVERALL,2022,2022,FL,Florida,BRFSS,Screenings and Vaccines,Mammogram within past 2 years,Percentage of older adult women who have received a mammogram within the past 2 years,%,PRCTG,Percentage,73.8,73.8,,,71.1,76.4,Age Group,Overall,,,POINT (-81.92896054 28.93204038),C03,TSC01,Q12,12,AGE,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~23~Q11~TSC11~AGE~GENDER,2022,2022,ME,Maine,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,%,PRCTG,Percentage,40.9,40.9,,,38.7,43.0,Age Group,Overall,Gender,Female,POINT (-68.98503134 45.25422889),C03,TSC11,Q11,23,AGE,AGE_OVERALL,GENDER,FEMALE
BRFSS~2022~2022~04~Q09~TSC09~AGE~OVERALL,2022,2022,AZ,Arizona,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",%,PRCTG,Percentage,69.3,69.3,,,66.8,71.7,Age Group,65 years or older,,,POINT (-111.7638113 34.86597028),C03,TSC09,Q09,04,AGE,65PLUS,OVERALL,OVERALL
